date,strain_collection_id,strain_name,strain_id,query_name,query_id,control_query_id,plate,row,column,n,sd,mean,n_ctrl,sd_ctrl,mean_ctrl,growth_ratio,log2_fold_change,sd_log2_fold_change,z_score
4/26/20,MATa-deletion-384,yir035c,rec5970,GAL1p-nsp4,pWJ2754,pWJ1781,8,5,9,4,0.07066982,1.168095554,4,0.033791167,1.197681459,0.975299413,-0.036082907,0.287945373,-0.162458562
4/26/20,MATa-deletion-384,ynl043c,rec5368,GAL1p-nsp4,pWJ2754,pWJ1781,14,5,14,4,0.06815052,1.073829096,4,0.091337587,1.101020308,0.975305866,-0.036073361,0.287945373,-0.162425412
4/26/20,MATa-deletion-384,pho4,rec5848,GAL1p-nsp4,pWJ2754,pWJ1781,7,10,11,4,0.084985564,0.964475751,4,0.069774393,0.98882562,0.975377451,-0.035967474,0.287945373,-0.162057679
4/26/20,MATa-deletion-384,ydr094w,rec4029,GAL1p-nsp4,pWJ2754,pWJ1781,3,3,16,4,0.099560531,1.044690077,4,0.05516522,1.071042466,0.975397867,-0.035937278,0.287945373,-0.161952812
4/26/20,MATa-deletion-384,chs1,rec2020,GAL1p-nsp4,pWJ2754,pWJ1781,7,15,11,4,0.113097032,0.765741529,4,0.049495067,0.784961575,0.975517784,-0.03575992,0.287945373,-0.16133687
4/26/20,MATa-deletion-384,ycl022c,rec6874,GAL1p-nsp4,pWJ2754,pWJ1781,10,12,12,4,0.047314771,1.085550045,4,0.041035172,1.112740899,0.97556627,-0.035688217,0.287945373,-0.161087853
4/26/20,MATa-deletion-384,are2,rec5394,GAL1p-nsp4,pWJ2754,pWJ1781,14,9,8,4,0.044496621,0.873989465,4,0.115039974,0.895842827,0.975608531,-0.035625721,0.287945373,-0.160870811
4/26/20,MATa-deletion-384,dpp1,rec3643,GAL1p-nsp4,pWJ2754,pWJ1781,8,4,17,4,0.120485098,1.008080987,4,0.087683952,1.033185742,0.975703957,-0.035484616,0.287945373,-0.160380769
4/26/20,MATa-deletion-384,gpg1,rec4488,GAL1p-nsp4,pWJ2754,pWJ1781,12,15,15,4,0.027912638,1.143521408,4,0.110261437,1.171996238,0.975706065,-0.035481499,0.287945373,-0.160369946
4/26/20,MATa-deletion-384,gid7,rec3446,GAL1p-nsp4,pWJ2754,pWJ1781,4,7,3,4,0.054242844,0.961306735,4,0.038679844,0.985209812,0.975740547,-0.035430514,0.287945373,-0.160192881
4/26/20,MATa-deletion-384,spg3,rec4338,GAL1p-nsp4,pWJ2754,pWJ1781,12,9,15,4,0.077046804,1.139669317,4,0.090889271,1.167949794,0.975788295,-0.035359917,0.287945373,-0.159947707
4/26/20,MATa-deletion-384,emi1,rec7266,GAL1p-nsp4,pWJ2754,pWJ1781,13,5,19,4,0.036659359,0.790797713,4,0.195348532,0.810265783,0.975976193,-0.035082138,0.287945373,-0.158983011
4/26/20,MATa-deletion-384,pof1,rec3454,GAL1p-nsp4,pWJ2754,pWJ1781,4,7,15,4,0.078823265,0.935684584,4,0.04218303,0.958669817,0.976026328,-0.03500803,0.287945373,-0.158725645
4/26/20,MATa-deletion-384,rpl7a,rec4443,GAL1p-nsp4,pWJ2754,pWJ1781,7,5,17,4,0.054432788,0.718285164,4,0.057731451,0.735926526,0.976031622,-0.035000205,0.287945373,-0.158698469
4/26/20,MATa-deletion-384,pml39,rec6507,GAL1p-nsp4,pWJ2754,pWJ1781,9,8,3,4,0.076504666,0.941595003,4,0.040022033,0.964689598,0.976062558,-0.034954479,0.287945373,-0.158539667
4/26/20,MATa-deletion-384,hpc2,rec3355,GAL1p-nsp4,pWJ2754,pWJ1781,3,8,11,4,0.105180602,0.652971807,4,0.032341922,0.668979534,0.976075001,-0.034936087,0.287945373,-0.158475794
4/26/20,MATa-deletion-384,pho8,rec4315,GAL1p-nsp4,pWJ2754,pWJ1781,12,7,5,4,0.073794077,0.89500724,4,0.071739407,0.916920556,0.97610379,-0.034893536,0.287945373,-0.158328021
4/26/20,MATa-deletion-384,tef4,rec4930,GAL1p-nsp4,pWJ2754,pWJ1781,5,4,13,4,0.052368077,1.017857859,4,0.073426803,1.042705682,0.976172144,-0.034792511,0.287945373,-0.157977171
4/26/20,MATa-deletion-384,ydl118w,rec3815,GAL1p-nsp4,pWJ2754,pWJ1781,10,7,1,4,0.185850914,0.851516039,4,0.191048731,0.872301623,0.976174294,-0.034789333,0.287945373,-0.157966136
4/26/20,MATa-deletion-384,gpx1,rec4875,GAL1p-nsp4,pWJ2754,pWJ1781,5,12,22,4,0.136127883,0.99565623,4,0.009658746,1.019885686,0.976245298,-0.0346844,0.287945373,-0.157601717
4/26/20,MATa-deletion-384,ptp1,rec3927,GAL1p-nsp4,pWJ2754,pWJ1781,10,12,9,4,0.090622995,1.011112441,4,0.096188574,1.035603188,0.976353509,-0.034524495,0.287945373,-0.157046386
4/26/20,MATa-deletion-384,fig2,rec7200,GAL1p-nsp4,pWJ2754,pWJ1781,12,4,18,4,0.140795928,0.977994726,4,0.01859926,1.001541333,0.976491978,-0.034319903,0.287945373,-0.15633586
4/26/20,MATa-deletion-384,hsp31,rec4367,GAL1p-nsp4,pWJ2754,pWJ1781,12,13,11,4,0.047568898,0.963104993,4,0.092544374,0.986272141,0.976512771,-0.034289183,0.287945373,-0.156229175
4/26/20,MATa-deletion-384,tda1,rec878,GAL1p-nsp4,pWJ2754,pWJ1781,2,6,16,4,0.063913691,0.918208848,4,0.056221968,0.940293863,0.976515144,-0.034285677,0.287945373,-0.156217
4/26/20,MATa-deletion-384,ykl030w,rec6943,GAL1p-nsp4,pWJ2754,pWJ1781,10,6,9,4,0.073316569,1.006078463,4,0.071848697,1.030273076,0.976518589,-0.034280587,0.287945373,-0.156199323
4/26/20,MATa-deletion-384,rcn1,rec5009,GAL1p-nsp4,pWJ2754,pWJ1781,5,14,9,4,0.114387247,0.98805272,4,0.040578103,1.011789474,0.976542147,-0.034245783,0.287945373,-0.156078452
4/26/20,MATa-deletion-384,trx3,rec7197,GAL1p-nsp4,pWJ2754,pWJ1781,12,4,12,4,0.100219763,0.953915986,4,0.124904827,0.976796821,0.976578043,-0.034192753,0.287945373,-0.155894284
4/26/20,MATa-deletion-384,ydr131c,rec4065,GAL1p-nsp4,pWJ2754,pWJ1781,3,9,12,4,0.057022564,0.917933487,4,0.046820703,0.93984379,0.976689773,-0.034027705,0.287945373,-0.155321093
4/26/20,MATa-deletion-384,ade8,rec4244,GAL1p-nsp4,pWJ2754,pWJ1781,3,3,19,4,0.178108421,0.958392237,4,0.115697346,0.98123926,0.976718527,-0.033985231,0.287945373,-0.155173586
4/26/20,MATa-deletion-384,ybr196c-b,rec7458,GAL1p-nsp4,pWJ2754,pWJ1781,14,4,12,4,0.053683512,1.049255073,4,0.11086119,1.074236374,0.976747226,-0.033942842,0.287945373,-0.155026372
4/26/20,MATa-deletion-384,ypr064w,rec7150,GAL1p-nsp4,pWJ2754,pWJ1781,12,12,15,4,0.078708792,0.752399085,4,0.072255766,0.770191676,0.976901489,-0.033715007,0.287945373,-0.15423513
4/26/20,MATa-deletion-384,ydl157c,rec3855,GAL1p-nsp4,pWJ2754,pWJ1781,10,11,9,4,0.048516469,0.76581624,4,0.057889587,0.783879108,0.976960014,-0.033628579,0.287945373,-0.153934974
4/26/20,MATa-deletion-384,gup2,rec6764,GAL1p-nsp4,pWJ2754,pWJ1781,12,12,6,4,0.075673716,0.854115179,4,0.104344338,0.874129204,0.977106662,-0.033412038,0.287945373,-0.153182954
4/26/20,MATa-deletion-384,ylr285c-a,rec7571,GAL1p-nsp4,pWJ2754,pWJ1781,14,6,9,4,0.13918218,1.280311744,4,0.116864087,1.310098068,0.977265786,-0.033177111,0.287945373,-0.152367081
4/26/20,MATa-deletion-384,ymr194c-a,rec6074,GAL1p-nsp4,pWJ2754,pWJ1781,10,8,12,4,0.056256571,1.042819147,4,0.026397762,1.067030974,0.977311288,-0.033109939,0.287945373,-0.152133801
4/26/20,MATa-deletion-384,dpl1,rec3653,GAL1p-nsp4,pWJ2754,pWJ1781,8,6,9,4,0.12139356,1.141845092,4,0.073058962,1.168293624,0.977363338,-0.033033107,0.287945373,-0.151866971
4/26/20,MATa-deletion-384,hsp12,rec7070,GAL1p-nsp4,pWJ2754,pWJ1781,12,4,15,4,0.139254137,0.989803537,4,0.102236052,1.012728477,0.977365426,-0.033030024,0.287945373,-0.151856263
4/26/20,MATa-deletion-384,tda5,rec6029,GAL1p-nsp4,pWJ2754,pWJ1781,10,2,10,4,0.102227887,1.102841274,4,0.04231388,1.127936791,0.977752927,-0.032458145,0.287945373,-0.149870196
4/26/20,MATa-deletion-384,ynr062c,rec6089,GAL1p-nsp4,pWJ2754,pWJ1781,10,10,10,4,0.10503731,0.983005407,4,0.062348648,1.005247447,0.977876266,-0.032276168,0.287945373,-0.149238212
4/26/20,MATa-deletion-384,mrp13,rec4714,GAL1p-nsp4,pWJ2754,pWJ1781,5,7,18,4,0.118322208,0.948024387,4,0.023706245,0.969472266,0.97787903,-0.03227209,0.287945373,-0.149224049
4/26/20,MATa-deletion-384,prs5,rec1753,GAL1p-nsp4,pWJ2754,pWJ1781,2,7,5,4,0.070521258,0.866433207,4,0.037191414,0.88585513,0.978077984,-0.031978597,0.287945373,-0.148204783
4/26/20,MATa-deletion-384,ybr300c,rec5747,GAL1p-nsp4,pWJ2754,pWJ1781,10,7,2,4,0.066782302,1.316971804,4,0.069766078,1.346461901,0.97809971,-0.031946551,0.287945373,-0.148093491
4/26/20,MATa-deletion-384,ylr224w,rec4173,GAL1p-nsp4,pWJ2754,pWJ1781,5,10,10,4,0.106251705,0.908263384,4,0.050715827,0.928576564,0.978126744,-0.031906676,0.287945373,-0.147955012
4/26/20,MATa-deletion-384,ybr139w,rec3278,GAL1p-nsp4,pWJ2754,pWJ1781,12,1,22,4,0.062206664,1.307155857,4,0.16152244,1.336301934,0.978190635,-0.031812442,0.287945373,-0.147627746
4/26/20,MATa-deletion-384,hbn1,rec7542,GAL1p-nsp4,pWJ2754,pWJ1781,14,2,9,4,0.094116771,1.234560135,4,0.117615169,1.262032943,0.978233032,-0.031749914,0.287945373,-0.147410595
4/26/20,MATa-deletion-384,dak2,rec5674,GAL1p-nsp4,pWJ2754,pWJ1781,8,11,4,4,0.125850193,1.131101915,4,0.119480426,1.156116882,0.978364815,-0.031555574,0.287945373,-0.146735677
4/26/20,MATa-deletion-384,yol050c,rec1741,GAL1p-nsp4,pWJ2754,pWJ1781,2,5,5,4,0.061586688,0.805854781,4,0.068777994,0.823470144,0.978610974,-0.031192634,0.287945373,-0.145475227
4/26/20,MATa-deletion-384,hor7,rec837,GAL1p-nsp4,pWJ2754,pWJ1781,1,15,23,4,0.070136637,1.154400711,4,0.050717728,1.179307738,0.97888175,-0.030793504,0.287945373,-0.144089096
4/26/20,MATa-deletion-384,atg5,rec2103,GAL1p-nsp4,pWJ2754,pWJ1781,3,12,2,4,0.146356231,1.246100772,4,0.082331933,1.272602193,0.979177044,-0.030358359,0.287945373,-0.142577889
4/26/20,MATa-deletion-384,asi3,rec5336,GAL1p-nsp4,pWJ2754,pWJ1781,11,2,14,4,0.058007382,1.141872578,4,0.093435646,1.166102538,0.979223198,-0.030290359,0.287945373,-0.142341735
4/26/20,MATa-deletion-384,tkl1,rec5493,GAL1p-nsp4,pWJ2754,pWJ1781,9,5,14,4,0.03754478,0.463986631,4,0.02672217,0.473755846,0.979383572,-0.030054098,0.287945373,-0.141521227
4/26/20,MATa-deletion-384,mgr3,rec6555,GAL1p-nsp4,pWJ2754,pWJ1781,9,12,17,4,0.102956411,0.620622114,4,0.082010393,0.633609544,0.979505707,-0.029874197,0.287945373,-0.140896454
4/26/20,MATa-deletion-384,eaf1,rec4196,GAL1p-nsp4,pWJ2754,pWJ1781,3,13,20,4,0.088040094,0.983190287,4,0.126289461,1.003658906,0.979608033,-0.029723491,0.287945373,-0.14037307
4/26/20,MATa-deletion-384,rim15,rec7281,GAL1p-nsp4,pWJ2754,pWJ1781,13,14,17,4,0.078393088,1.251346526,4,0.104497162,1.277360656,0.979636061,-0.029682213,0.287945373,-0.140229717
4/26/20,MATa-deletion-384,met1,rec5985,GAL1p-nsp4,pWJ2754,pWJ1781,8,7,9,4,0.115686225,1.241716611,4,0.082314723,1.267264646,0.979841607,-0.029379541,0.287945373,-0.139178572
4/26/20,MATa-deletion-384,alk1,rec4389,GAL1p-nsp4,pWJ2754,pWJ1781,7,15,12,4,0.156693057,1.128206021,4,0.114784789,1.151306592,0.979937087,-0.029238966,0.287945373,-0.13869037
4/26/20,MATa-deletion-384,hsp26,rec3209,GAL1p-nsp4,pWJ2754,pWJ1781,11,10,5,4,0.064049955,1.026623172,4,0.028196118,1.047575657,0.980000981,-0.029144902,0.287945373,-0.138363698
4/26/20,MATa-deletion-384,vth1,rec2332,GAL1p-nsp4,pWJ2754,pWJ1781,11,7,18,4,0.143257437,1.075720545,4,0.044494571,1.09760938,0.980059536,-0.029058703,0.287945373,-0.138064341
4/26/20,MATa-deletion-384,gga1,rec4195,GAL1p-nsp4,pWJ2754,pWJ1781,3,13,18,4,0.092246636,1.119804317,4,0.045404434,1.142452024,0.980177965,-0.028884381,0.287945373,-0.137458939
4/26/20,MATa-deletion-384,pdr16,rec1981,GAL1p-nsp4,pWJ2754,pWJ1781,7,9,19,4,0.163186616,1.047091505,4,0.027612495,1.068193065,0.980247405,-0.028782177,0.287945373,-0.137103997
4/26/20,MATa-deletion-384,pci8,rec1464,GAL1p-nsp4,pWJ2754,pWJ1781,8,5,12,4,0.053159772,1.190495449,4,0.035225204,1.214431773,0.980291727,-0.028716947,0.287945373,-0.13687746
4/26/20,MATa-deletion-384,arl1,rec3304,GAL1p-nsp4,pWJ2754,pWJ1781,12,5,8,4,0.094800876,0.902079842,4,0.072513524,0.920142548,0.980371799,-0.028599111,0.287945373,-0.13646823
4/26/20,MATa-deletion-384,ant1,rec5543,GAL1p-nsp4,pWJ2754,pWJ1781,7,12,18,4,0.055753959,0.897325938,4,0.078721833,0.915205106,0.980466439,-0.028459846,0.287945373,-0.135984582
4/26/20,MATa-deletion-384,crc1,rec2356,GAL1p-nsp4,pWJ2754,pWJ1781,5,11,12,4,0.024007037,1.036885599,4,0.03317901,1.057436546,0.980567152,-0.028311661,0.287945373,-0.13546995
4/26/20,MATa-deletion-384,der1,rec3341,GAL1p-nsp4,pWJ2754,pWJ1781,3,6,11,4,0.105933842,1.035876466,4,0.061524914,1.056387818,0.98058534,-0.028284902,0.287945373,-0.135377021
4/26/20,MATa-deletion-384,ydr514c,rec4348,GAL1p-nsp4,pWJ2754,pWJ1781,12,11,9,4,0.129575282,1.105229022,4,0.116816895,1.127101191,0.980596039,-0.028269162,0.287945373,-0.135322356
4/26/20,MATa-deletion-384,ydl027c,rec3723,GAL1p-nsp4,pWJ2754,pWJ1781,12,9,8,4,0.059479946,1.095600849,4,0.07115663,1.11725251,0.980622354,-0.028230446,0.287945373,-0.135187901
4/26/20,MATa-deletion-384,yor345c,rec1642,GAL1p-nsp4,pWJ2754,pWJ1781,11,2,2,4,0.179208957,1.320864141,4,0.069147659,1.346911413,0.980662916,-0.028170772,0.287945373,-0.134980659
4/26/20,MATa-deletion-384,ydl109c,rec3806,GAL1p-nsp4,pWJ2754,pWJ1781,10,5,11,4,0.097887322,0.99998177,4,0.024322875,1.019658289,0.980704722,-0.028109271,0.287945373,-0.134767074
4/26/20,MATa-deletion-384,yor302w,rec7336,GAL1p-nsp4,pWJ2754,pWJ1781,12,2,9,4,0.075359029,1.12814648,4,0.096285819,1.150329514,0.980717607,-0.028090316,0.287945373,-0.134701247
4/26/20,MATa-deletion-384,yer039c-a,rec5838,GAL1p-nsp4,pWJ2754,pWJ1781,7,8,19,4,0.032460055,1.031984486,4,0.098665037,1.052243834,0.980748358,-0.028045081,0.287945373,-0.13454415
4/26/20,MATa-deletion-384,pkp2,rec4426,GAL1p-nsp4,pWJ2754,pWJ1781,7,3,21,4,0.101868307,1.084800879,4,0.069744872,1.106032828,0.980805245,-0.027961401,0.287945373,-0.134253542
4/26/20,MATa-deletion-384,arg3,rec1335,GAL1p-nsp4,pWJ2754,pWJ1781,9,13,8,4,0.048646987,0.340542798,4,0.039839391,0.347172181,0.980910124,-0.02780714,0.287945373,-0.133717809
4/26/20,MATa-deletion-384,vhr2,rec6390,GAL1p-nsp4,pWJ2754,pWJ1781,9,8,6,4,0.047877909,0.921683824,4,0.02217588,0.939576514,0.98095867,-0.027735741,0.287945373,-0.13346985
4/26/20,MATa-deletion-384,ydr541c,rec5836,GAL1p-nsp4,pWJ2754,pWJ1781,7,8,17,4,0.120581921,1.031286306,4,0.167203561,1.051136902,0.981116915,-0.027503029,0.287945373,-0.132661671
4/26/20,MATa-deletion-384,sco1,rec3174,GAL1p-nsp4,pWJ2754,pWJ1781,11,4,17,4,0.045266833,0.459647111,4,0.03523205,0.468452675,0.981206887,-0.027370735,0.287945373,-0.132202227
4/26/20,MATa-deletion-384,gud1,rec3935,GAL1p-nsp4,pWJ2754,pWJ1781,10,12,23,4,0.088890507,1.13234704,4,0.090276249,1.154005053,0.981233933,-0.027330969,0.287945373,-0.132064126
4/26/20,MATa-deletion-384,bio5,rec6083,GAL1p-nsp4,pWJ2754,pWJ1781,10,8,22,4,0.125436101,0.870472068,4,0.027797296,0.887116927,0.981239245,-0.027323158,0.287945373,-0.132036999
4/26/20,MATa-deletion-384,rga1,rec2383,GAL1p-nsp4,pWJ2754,pWJ1781,5,15,6,4,0.185188017,0.992500377,4,0.080264386,1.011086675,0.981619321,-0.02676445,0.287945373,-0.130096672
4/26/20,MATa-deletion-384,rpl34b,rec1445,GAL1p-nsp4,pWJ2754,pWJ1781,8,3,20,4,0.060606419,0.52617393,4,0.021892701,0.536020101,0.981634394,-0.026742297,0.287945373,-0.130019737
4/26/20,MATa-deletion-384,yhc3,rec1364,GAL1p-nsp4,pWJ2754,pWJ1781,9,15,20,4,0.151835904,1.042337688,4,0.116529837,1.061669045,0.981793256,-0.026508838,0.287945373,-0.129208962
4/26/20,MATa-deletion-384,fps1,rec1531,GAL1p-nsp4,pWJ2754,pWJ1781,1,2,9,4,0.07853192,1.140454261,4,0.095659113,1.161550656,0.981839295,-0.026441188,0.287945373,-0.128974023
4/26/20,MATa-deletion-384,rsf2,rec2605,GAL1p-nsp4,pWJ2754,pWJ1781,9,11,17,4,0.073169173,0.981517233,4,0.103079812,0.999647664,0.981864993,-0.026403428,0.287945373,-0.128842886
4/26/20,MATa-deletion-384,ydl242w,rec3939,GAL1p-nsp4,pWJ2754,pWJ1781,10,14,7,4,0.076572301,0.95409303,4,0.126933,0.971584209,0.981999111,-0.026206377,0.287945373,-0.12815855
4/26/20,MATa-deletion-384,fth1,rec3347,GAL1p-nsp4,pWJ2754,pWJ1781,3,6,21,4,0.048964861,1.01857571,4,0.071138492,1.037178247,0.982066011,-0.026108094,0.287945373,-0.127817227
4/26/20,MATa-deletion-384,shm1,rec3403,GAL1p-nsp4,pWJ2754,pWJ1781,3,14,13,4,0.079899931,1.036528837,4,0.019726509,1.055445829,0.982078474,-0.026089786,0.287945373,-0.127753646
4/26/20,MATa-deletion-384,afb1,rec6438,GAL1p-nsp4,pWJ2754,pWJ1781,9,14,16,4,0.073737945,1.046908728,4,0.038336814,1.066010411,0.982082828,-0.026083389,0.287945373,-0.127731429
4/26/20,MATa-deletion-384,pet8,rec5331,GAL1p-nsp4,pWJ2754,pWJ1781,13,13,12,4,0.152434366,1.278321187,4,0.111203328,1.301611248,0.982108121,-0.026046235,0.287945373,-0.127602396
4/26/20,MATa-deletion-384,mep1,rec4751,GAL1p-nsp4,pWJ2754,pWJ1781,5,11,4,4,0.087907648,0.962598462,4,0.067306346,0.980116602,0.982128297,-0.026016596,0.287945373,-0.127499466
4/26/20,MATa-deletion-384,gfd1,rec841,GAL1p-nsp4,pWJ2754,pWJ1781,2,2,8,4,0.036436389,1.201516907,4,0.048935592,1.223326093,0.982173679,-0.025949934,0.287945373,-0.127267954
4/26/20,MATa-deletion-384,yol131w,rec6281,GAL1p-nsp4,pWJ2754,pWJ1781,9,6,12,4,0.067932072,0.915249643,4,0.083057947,0.931862498,0.98217433,-0.025948978,0.287945373,-0.127264634
4/26/20,MATa-deletion-384,ste50,rec3439,GAL1p-nsp4,pWJ2754,pWJ1781,4,5,17,4,0.072076375,0.856304425,4,0.049721129,0.87184552,0.98217653,-0.025945747,0.287945373,-0.127253413
4/26/20,MATa-deletion-384,ifm1,rec1714,GAL1p-nsp4,pWJ2754,pWJ1781,2,1,5,4,0.124587542,1.178334464,4,0.078570226,1.19971448,0.982180565,-0.02593982,0.287945373,-0.127232829
4/26/20,MATa-deletion-384,pex7,rec4076,GAL1p-nsp4,pWJ2754,pWJ1781,3,11,8,4,0.020202771,0.936634215,4,0.042701636,0.953608086,0.982202237,-0.025907986,0.287945373,-0.127122276
4/26/20,MATa-deletion-384,yfr035c,rec5849,GAL1p-nsp4,pWJ2754,pWJ1781,7,10,13,4,0.092612709,0.957469968,4,0.026362125,0.974718592,0.982305811,-0.025755861,0.287945373,-0.126593964
4/26/20,MATa-deletion-384,atg34,rec1774,GAL1p-nsp4,pWJ2754,pWJ1781,2,9,13,4,0.065640606,0.987584702,4,0.070883412,1.005336259,0.982344424,-0.025699153,0.287945373,-0.126397021
4/26/20,MATa-deletion-384,ypc1,rec3323,GAL1p-nsp4,pWJ2754,pWJ1781,3,4,13,4,0.042228096,1.050535615,4,0.032006371,1.069202866,0.982542597,-0.02540814,0.287945373,-0.125386369
4/26/20,MATa-deletion-384,rbk1,rec5765,GAL1p-nsp4,pWJ2754,pWJ1781,10,9,2,4,0.135432868,1.32005276,4,0.070756365,1.342717773,0.983121304,-0.024558659,0.287945373,-0.122436222
4/26/20,MATa-deletion-384,ykl031w,rec4880,GAL1p-nsp4,pWJ2754,pWJ1781,5,14,4,4,0.196304125,1.147573766,4,0.072970818,1.167183404,0.983200619,-0.02444227,0.287945373,-0.122032019
4/26/20,MATa-deletion-384,ltp1,rec5492,GAL1p-nsp4,pWJ2754,pWJ1781,9,5,12,4,0.056107165,1.006723903,4,0.027836988,1.023788597,0.983333447,-0.02424738,0.287945373,-0.121355187
4/26/20,MATa-deletion-384,ybl095w,rec3121,GAL1p-nsp4,pWJ2754,pWJ1781,14,13,6,4,0.061059419,0.995444253,4,0.074550806,1.012279135,0.983370971,-0.024192328,0.287945373,-0.121163999
4/26/20,MATa-deletion-384,cdc55,rec7558,GAL1p-nsp4,pWJ2754,pWJ1781,14,4,11,4,0.072145506,1.132612061,4,0.16748481,1.151751425,0.983383826,-0.024173468,0.287945373,-0.121098501
4/26/20,MATa-deletion-384,ygr176w,rec4806,GAL1p-nsp4,pWJ2754,pWJ1781,4,4,13,4,0.052403705,0.972196624,4,0.044831781,0.988605386,0.98340379,-0.024144179,0.287945373,-0.120996783
4/26/20,MATa-deletion-384,rfm1,rec2535,GAL1p-nsp4,pWJ2754,pWJ1781,5,15,13,4,0.099415483,1.090399264,4,0.161523711,1.108742295,0.983457494,-0.024065396,0.287945373,-0.12072318
4/26/20,MATa-deletion-384,ymr193c-a,rec780,GAL1p-nsp4,pWJ2754,pWJ1781,1,9,13,4,0.100173748,1.028049325,4,0.105536152,1.044781789,0.983986262,-0.023289921,0.287945373,-0.118030048
4/26/20,MATa-deletion-384,dyn2,rec6387,GAL1p-nsp4,pWJ2754,pWJ1781,9,8,2,4,0.089581311,1.098113405,4,0.085287034,1.115936199,0.984030273,-0.023225395,0.287945373,-0.117805957
4/26/20,MATa-deletion-384,ynr014w,rec5389,GAL1p-nsp4,pWJ2754,pWJ1781,11,10,2,4,0.069412766,1.152797414,4,0.039182074,1.171351696,0.984161292,-0.023033321,0.287945373,-0.117138904
4/26/20,MATa-deletion-384,gpt2,rec5983,GAL1p-nsp4,pWJ2754,pWJ1781,8,7,7,4,0.106278414,0.988991603,4,0.088634684,1.004783761,0.984284592,-0.022852584,0.287945373,-0.116511229
4/26/20,MATa-deletion-384,atp11,rec7319,GAL1p-nsp4,pWJ2754,pWJ1781,12,14,24,4,0.178834941,0.73105358,4,0.041867615,0.742698572,0.984322813,-0.022796563,0.287945373,-0.116316674
4/26/20,MATa-deletion-384,rad1,rec2806,GAL1p-nsp4,pWJ2754,pWJ1781,7,6,20,4,0.083158994,0.697036572,4,0.04869512,0.708117413,0.984353899,-0.022751003,0.287945373,-0.116158448
4/26/20,MATa-deletion-384,bni1,rec1173,GAL1p-nsp4,pWJ2754,pWJ1781,2,2,7,4,0.049363685,1.14450869,4,0.071543033,1.162621965,0.984421662,-0.02265169,0.287945373,-0.115813548
4/26/20,MATa-deletion-384,rad17,rec1665,GAL1p-nsp4,pWJ2754,pWJ1781,2,11,14,4,0.030065247,1.028474604,4,0.070441264,1.04474885,0.984424306,-0.022647816,0.287945373,-0.115800093
4/26/20,MATa-deletion-384,ydr344c,rec4181,GAL1p-nsp4,pWJ2754,pWJ1781,3,11,20,4,0.061440201,0.815093396,4,0.060618629,0.827900521,0.984532466,-0.022489313,0.287945373,-0.11524963
4/26/20,MATa-deletion-384,yfr054c,rec5868,GAL1p-nsp4,pWJ2754,pWJ1781,7,12,15,4,0.090704271,1.039385977,4,0.044585607,1.055700347,0.984547865,-0.022466748,0.287945373,-0.115171266
4/26/20,MATa-deletion-384,ypr092w,rec5509,GAL1p-nsp4,pWJ2754,pWJ1781,9,7,10,4,0.083515906,1.012855534,4,0.052206682,1.028736456,0.984564192,-0.022442825,0.287945373,-0.115088183
4/26/20,MATa-deletion-384,pex21,rec6997,GAL1p-nsp4,pWJ2754,pWJ1781,11,5,9,4,0.093217914,1.044863915,4,0.08470174,1.061124427,0.984677594,-0.022276664,0.287945373,-0.114511127
4/26/20,MATa-deletion-384,tom7,rec7217,GAL1p-nsp4,pWJ2754,pWJ1781,11,11,14,4,0.04671185,0.819047455,4,0.088197414,0.831740038,0.984741557,-0.022182952,0.287945373,-0.114185675
4/26/20,MATa-deletion-384,igo2,rec7298,GAL1p-nsp4,pWJ2754,pWJ1781,12,12,12,4,0.047281369,0.998031247,4,0.042089926,1.013486547,0.984751869,-0.022167845,0.287945373,-0.114133211
4/26/20,MATa-deletion-384,cot1,rec1613,GAL1p-nsp4,pWJ2754,pWJ1781,2,5,16,4,0.056194704,1.025576873,4,0.05632651,1.041389022,0.984817748,-0.022071333,0.287945373,-0.113798036
4/26/20,MATa-deletion-384,ysp1,rec2849,GAL1p-nsp4,pWJ2754,pWJ1781,4,13,14,4,0.052467313,0.985565184,4,0.033887184,1.000735719,0.984842133,-0.022035612,0.287945373,-0.11367398
4/26/20,MATa-deletion-384,phb1,rec4762,GAL1p-nsp4,pWJ2754,pWJ1781,4,14,14,4,0.046071091,1.122952342,4,0.060700162,1.140186874,0.984885793,-0.021971655,0.287945373,-0.113451867
4/26/20,MATa-deletion-384,rsm22,rec5005,GAL1p-nsp4,pWJ2754,pWJ1781,13,3,9,4,0.027008878,0.882576827,4,0.053873796,0.89604274,0.984973473,-0.021843223,0.287945373,-0.113005838
4/26/20,MATa-deletion-384,nma111,rec2953,GAL1p-nsp4,pWJ2754,pWJ1781,11,12,19,4,0.100809487,1.005520172,4,0.117475424,1.020819651,0.985014023,-0.021783832,0.287945373,-0.112799579
4/26/20,MATa-deletion-384,aim34,rec578,GAL1p-nsp4,pWJ2754,pWJ1781,1,11,16,4,0.103205829,1.035351999,4,0.10200905,1.051102832,0.985016371,-0.021780392,0.287945373,-0.112787631
4/26/20,MATa-deletion-384,tip1,rec3204,GAL1p-nsp4,pWJ2754,pWJ1781,11,8,21,4,0.107165536,0.983635506,4,0.082925403,0.998551383,0.98506398,-0.021710664,0.287945373,-0.112545476
